0x1D417fd6C173ed57E7B952Fb0A2Cc285DB7FAEcF,103607.2855
0x7115F4f79d457cAa128d9aB6118eEeb3496F3D93,10975.61762
0x48c91a41c56f475895Ae25FfbF4D0ED0770B959a,19110.21399
0x0Ccac419213085CC6Eae9E0121257F9A16f826eF,40230.00764
0x3021A59F56cAe360183C40965D7059a4a73A7Ba7,9247.192849
0x29aC1C28f315bC3B257F6EaCd0bcff1769aF1fBc,2010960.874
0xe9786eC74D5eEf385d24a9106445cbA95d16CaF3,1014743.719
0x4c28ADc6C6b6Ec102981b935eBbE7a0406c191c2,27837.66646
0xD8631302F7210EBeF4F97c1a4A7aaD799ce199D7,28130.71157
0x9CB6247bF9e22da514b1b32aCAE28C560C73d848,9163.921425
0x979690bD32044dFDE62eAB2eba688466ab955250,55144.14605
0x16030796BA82679369DE2f90182dfC60931B1a61,25027.3247
0x74809682C8AeAf56eBb6384E86A5A6Fc972E72DF,33161.6098
0x5fCF316bb2A86F9444633BF5aDb1531FBdCAB669,9957.526343
0xe986183b0ED3ab6Aef1F1Ce123078Ca779918346,6982.931478
0xdc030A2B5Fa85Ce1d21558F0a2ba6f3823E1BbF4,9337
0x4Db0B351BBeC013DAf656196186E65E30c548658,323513.7114
0xF78d4b28C975353aA6aE45c31471e8Ca8da0BA35,640794.7835
0xb8e7e3468A2E1dCaEe4F44d063f1ed7f8f515b4B,1003.492713
0x28AB47eC46aFB65e33F0146ae6827ca83722fc71,22997.74443
0x0aaf38602F6f5778ddd5f4781592B9574d5Fbb7E,10033.70713
0x170CE88506eE01d6AEbB6EE267C550df7A6d4320,536376.8297
0xA1758d337343856036858aC32216d7c72be580Cc,24473.97012
0x124961357C93C0a439AF89EF965753864dd75B83,3009.238452
0x905CEc10169d028491bbf7246879585ca99a3671,50259.92945
0x777C56Be140a3a01bb8DC9359751a0Eb2b73B4f5,300637.7423
0xD108ad49061eD3eeDF12b4Ef882ffFf4D8Db65BA,8542.286153
0xd8dB81216D8cf1236d36B4A1c328Fbd5CB2bD1e7,327589.637
0x00c0C72A1d45Bb3704A9358282EeC06746447778,8190.187896
0xC8a8Cd6279d5B8Ae3F4423C8aF6C521531C13FBB,77092.3193
0x0bdb5Acd95702b7Ac758d5D699EEafDF9C394A79,7613.009159
0x5FA5bfdfA5Fff509B09767D1a9803ec060647C96,47367.66293
0x4AE954a1B93Ae9067A06C7d568A7545f03a1EF47,4795.583124
0x0957e08CDbBc0e99Ad1B2874A88Af2133b5a4d42,50.06375313
0x2c7BDdb798218285d6bFF529908eC8dA2E6E6386,44150.89098
